"order_number","order_date","delivery_date","delivery_date","customer_key","store_key","product_key","quantity","revenue","cost","profit","delivery_delay_days","order_channel"
"1281009",2018-07-04,2018-07-04,,1279175,62,434,2,1198.00,550.92,647.08,0,In-Store
"1281009",2018-07-04,2018-07-04,,1279175,62,574,2,218.00,111.14,106.86,0,In-Store
"1281010",2018-07-04,2018-07-04,,1344488,54,537,1,129.00,65.77,63.23,0,In-Store
"1281011",2018-07-04,2018-07-04,,1419863,56,1571,1,56.99,26.21,30.78,0,In-Store
"1281011",2018-07-04,2018-07-04,,1419863,56,1588,1,13.89,6.39,7.50,0,In-Store
"1281011",2018-07-04,2018-07-04,,1419863,56,2364,1,429.99,197.74,232.25,0,In-Store
"1281012",2018-07-04,2018-07-04,,551036,27,95,7,471.80,240.52,231.28,0,In-Store
"1281012",2018-07-04,2018-07-04,,551036,27,1799,1,26.00,13.26,12.74,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,410,2,2598.00,860.76,1737.24,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,1958,4,3596.00,1653.68,1942.32,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,1601,1,159.99,73.57,86.42,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,1000,2,258.00,118.64,139.36,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,415,3,978.00,498.60,479.40,0,In-Store
"1281013",2018-07-04,2018-07-04,,1492176,49,2183,7,5221.93,2401.35,2820.58,0,In-Store
"1281014",2018-07-04,2018-07-04,,62163,5,1444,3,690.00,317.31,372.69,0,In-Store
"1281014",2018-07-04,2018-07-04,,62163,5,2064,6,839.94,428.22,411.72,0,In-Store
"1281014",2018-07-04,2018-07-04,,62163,5,407,1,599.00,275.46,323.54,0,In-Store
"1281015",2018-07-04,2018-07-04,,1212798,48,483,2,198.00,100.94,97.06,0,In-Store
"1281016",2018-07-04,2018-07-04,,342040,8,629,5,1495.00,495.30,999.70,0,In-Store
"1281018",2018-07-04,2018-07-04,,739214,29,558,2,598.00,198.12,399.88,0,In-Store
"1281019",2018-07-04,2018-07-04,,1491814,59,1682,3,26.97,12.39,14.58,0,In-Store
"1281019",2018-07-04,2018-07-04,,1491814,59,3,2,29.04,14.80,14.24,0,In-Store
"1281019",2018-07-04,2018-07-04,,1491814,59,2105,3,4425.00,1466.10,2958.90,0,In-Store
"1281020",2018-07-04,2018-07-04,,491084,24,1420,1,199.00,91.51,107.49,0,In-Store
"1281021",2018-07-04,2018-07-06,2018-07-06,1193010,0,1677,1,4.99,2.54,2.45,2,Online
"1281021",2018-07-04,2018-07-06,2018-07-06,1193010,0,1468,8,1512.00,695.28,816.72,2,Online
"1281021",2018-07-04,2018-07-06,2018-07-06,1193010,0,106,1,132.99,61.16,71.83,2,Online
"1281021",2018-07-04,2018-07-06,2018-07-06,1193010,0,537,2,258.00,131.54,126.46,2,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,2084,5,474.95,242.15,232.80,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,1572,1,57.99,26.67,31.32,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,1576,3,38.97,19.86,19.11,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,1675,2,13.78,6.34,7.44,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,419,4,1476.00,752.52,723.48,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,1543,2,804.00,266.38,537.62,3,Online
"1282000",2018-07-05,2018-07-08,2018-07-08,1302679,0,63,8,1448.00,665.92,782.08,3,Online
"1282001",2018-07-05,2018-07-05,,1477627,47,1695,3,14.94,7.62,7.32,0,In-Store
"1282001",2018-07-05,2018-07-05,,1477627,47,1598,2,115.76,53.24,62.52,0,In-Store
"1282002",2018-07-05,2018-07-08,2018-07-08,780834,0,1529,1,255.00,117.27,137.73,3,Online
"1282003",2018-07-05,2018-07-05,,1914029,54,440,2,439.90,224.28,215.62,0,In-Store
"1282003",2018-07-05,2018-07-05,,1914029,54,1572,1,57.99,26.67,31.32,0,In-Store
"1282003",2018-07-05,2018-07-05,,1914029,54,72,3,143.85,66.15,77.70,0,In-Store
"1282003",2018-07-05,2018-07-05,,1914029,54,418,3,809.85,412.89,396.96,0,In-Store
"1282004",2018-07-05,2018-07-05,,1908175,61,1659,2,519.98,172.28,347.70,0,In-Store
"1282004",2018-07-05,2018-07-05,,1908175,61,1053,1,588.00,194.82,393.18,0,In-Store
"1282006",2018-07-05,2018-07-05,,654092,13,183,3,327.00,150.39,176.61,0,In-Store
"1282006",2018-07-05,2018-07-05,,654092,13,618,1,299.00,99.06,199.94,0,In-Store
"1282006",2018-07-05,2018-07-05,,654092,13,2202,2,239.98,122.34,117.64,0,In-Store
"1282007",2018-07-05,2018-07-09,2018-07-09,1265115,0,1153,2,1998.00,661.98,1336.02,4,Online
"1282007",2018-07-05,2018-07-09,2018-07-09,1265115,0,499,1,99.00,50.47,48.53,4,Online
"1282007",2018-07-05,2018-07-09,2018-07-09,1265115,0,1810,4,128.00,65.24,62.76,4,Online
"1282008",2018-07-05,2018-07-05,,1943961,66,1624,5,1095.00,362.80,732.20,0,In-Store
"1282009",2018-07-05,2018-07-05,,451222,24,1624,3,657.00,217.68,439.32,0,In-Store
"1282009",2018-07-05,2018-07-05,,451222,24,2186,3,447.00,227.88,219.12,0,In-Store
"1282009",2018-07-05,2018-07-05,,451222,24,1640,3,68.67,22.74,45.93,0,In-Store
"1282009",2018-07-05,2018-07-05,,451222,24,1488,5,1500.00,689.80,810.20,0,In-Store
"1282010",2018-07-05,2018-07-05,,1612511,44,1305,2,136.00,62.54,73.46,0,In-Store
"1282010",2018-07-05,2018-07-05,,1612511,44,2050,1,199.99,91.97,108.02,0,In-Store
"1282012",2018-07-05,2018-07-05,,1473090,63,2098,6,3048.00,1553.94,1494.06,0,In-Store
"1282013",2018-07-05,2018-07-05,,424546,27,1597,1,57.88,26.62,31.26,0,In-Store
"1282014",2018-07-05,2018-07-07,2018-07-07,1316290,0,191,1,66.00,33.65,32.35,2,Online
"1282014",2018-07-05,2018-07-07,2018-07-07,1316290,0,1592,1,17.99,8.27,9.72,2,Online
"1282014",2018-07-05,2018-07-07,2018-07-07,1316290,0,700,2,318.00,146.24,171.76,2,Online
"1282014",2018-07-05,2018-07-07,2018-07-07,1316290,0,1636,3,37.98,17.46,20.52,2,Online
"1282015",2018-07-05,2018-07-05,,1146653,38,1469,1,200.00,91.97,108.03,0,In-Store
"1282015",2018-07-05,2018-07-05,,1146653,38,2151,2,259.80,132.46,127.34,0,In-Store
"1282016",2018-07-05,2018-07-05,,1779533,51,943,1,41.99,21.41,20.58,0,In-Store
"1282016",2018-07-05,2018-07-05,,1779533,51,2474,10,299.90,152.90,147.00,0,In-Store
"1282016",2018-07-05,2018-07-05,,1779533,51,450,1,919.00,304.48,614.52,0,In-Store
"1282018",2018-07-05,2018-07-05,,1878531,64,5,1,21.57,11.00,10.57,0,In-Store
"1282018",2018-07-05,2018-07-05,,1878531,64,160,1,1099.99,505.85,594.14,0,In-Store
"1282019",2018-07-05,2018-07-05,,1930107,64,2133,4,519.60,264.92,254.68,0,In-Store
"1282020",2018-07-05,2018-07-05,,887462,32,1667,6,33.00,16.80,16.20,0,In-Store
"1282021",2018-07-05,2018-07-05,,367131,9,1177,2,1998.00,661.98,1336.02,0,In-Store
"1282022",2018-07-05,2018-07-05,,403041,20,1647,2,359.98,165.54,194.44,0,In-Store
"1282023",2018-07-05,2018-07-05,,36112,5,1479,3,930.00,427.68,502.32,0,In-Store
"1282023",2018-07-05,2018-07-05,,36112,5,1644,6,347.28,159.72,187.56,0,In-Store
"1282023",2018-07-05,2018-07-05,,36112,5,31,2,510.00,168.98,341.02,0,In-Store
"1282024",2018-07-05,2018-07-05,,89721,4,343,1,1099.00,364.12,734.88,0,In-Store
"1282024",2018-07-05,2018-07-05,,89721,4,1614,4,1039.96,344.56,695.40,0,In-Store
"1283001",2018-07-06,2018-07-06,,1167054,36,2264,3,805.50,370.41,435.09,0,In-Store
"1283001",2018-07-06,2018-07-06,,1167054,36,95,2,134.80,68.72,66.08,0,In-Store
"1283002",2018-07-06,2018-07-08,2018-07-08,2014565,0,1600,1,57.88,26.62,31.26,2,Online
"1283003",2018-07-06,2018-07-06,,1152914,36,1193,2,1132.00,520.56,611.44,0,In-Store
"1283004",2018-07-06,2018-07-06,,1777945,65,823,3,83.70,38.49,45.21,0,In-Store
"1283004",2018-07-06,2018-07-06,,1777945,65,105,1,115.00,52.88,62.12,0,In-Store
"1283005",2018-07-06,2018-07-06,,471681,22,439,7,3913.00,1799.42,2113.58,0,In-Store
"1283006",2018-07-06,2018-07-06,,1801198,47,418,9,2429.55,1238.67,1190.88,0,In-Store
"1283006",2018-07-06,2018-07-06,,1801198,47,2018,6,569.94,290.58,279.36,0,In-Store
"1283007",2018-07-06,2018-07-06,,1082460,42,364,1,382.95,195.24,187.71,0,In-Store
"1283008",2018-07-06,2018-07-06,,1448404,51,1454,2,398.00,183.02,214.98,0,In-Store
"1283008",2018-07-06,2018-07-06,,1448404,51,1094,1,332.00,152.68,179.32,0,In-Store
"1283009",2018-07-06,2018-07-11,2018-07-11,205194,0,589,1,699.00,321.44,377.56,5,Online
"1283009",2018-07-06,2018-07-11,2018-07-11,205194,0,1024,9,1682.10,773.55,908.55,5,Online
"1283010",2018-07-06,2018-07-06,,625005,16,107,3,398.97,183.48,215.49,0,In-Store
"1283010",2018-07-06,2018-07-06,,625005,16,1325,10,399.90,183.90,216.00,0,In-Store
"1283010",2018-07-06,2018-07-06,,625005,16,665,5,510.00,260.00,250.00,0,In-Store
"1283010",2018-07-06,2018-07-06,,625005,16,1255,1,19.99,10.19,9.80,0,In-Store
"1283010",2018-07-06,2018-07-06,,625005,16,1704,4,27.96,14.24,13.72,0,In-Store
"1283011",2018-07-06,2018-07-06,,1848290,47,930,1,33.99,17.33,16.66,0,In-Store
"1283012",2018-07-06,2018-07-09,2018-07-09,1930125,0,1298,3,75.00,34.50,40.50,3,Online
"1283013",2018-07-06,2018-07-06,,2073697,57,2517,2,6.70,3.42,3.28,0,In-Store
"1283013",2018-07-06,2018-07-06,,2073697,57,1637,1,17.99,8.27,9.72,0,In-Store
"1283013",2018-07-06,2018-07-06,,2073697,57,1452,7,2051.00,943.18,1107.82,0,In-Store
"1283014",2018-07-06,2018-07-06,,1627365,50,1628,5,69.45,31.95,37.50,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,419,3,1107.00,564.39,542.61,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,100,1,120.00,55.18,64.82,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,1498,6,1800.00,827.76,972.24,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,2007,3,1997.82,661.92,1335.90,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,1448,1,256.00,117.73,138.27,0,In-Store
"1283015",2018-07-06,2018-07-06,,1531024,45,1679,4,22.00,11.20,10.80,0,In-Store
"1284000",2018-07-07,2018-07-07,,429563,22,1656,2,319.98,147.14,172.84,0,In-Store
"1284001",2018-07-07,2018-07-07,,1029578,41,1643,6,347.28,159.72,187.56,0,In-Store
"1284001",2018-07-07,2018-07-07,,1029578,41,1696,1,16.99,5.63,11.36,0,In-Store
"1284001",2018-07-07,2018-07-07,,1029578,41,173,2,179.80,91.66,88.14,0,In-Store
"1284001",2018-07-07,2018-07-07,,1029578,41,1210,2,1720.00,790.96,929.04,0,In-Store
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,1739,7,196.00,99.96,96.04,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,100,1,120.00,55.18,64.82,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,1637,3,53.97,24.81,29.16,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,1531,3,1167.00,386.64,780.36,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,1665,1,4.99,2.54,2.45,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,97,1,67.40,34.36,33.04,5,Online
"1284002",2018-07-07,2018-07-12,2018-07-12,1521733,0,779,2,79.80,40.68,39.12,5,Online
"1284003",2018-07-07,2018-07-10,2018-07-10,334926,0,1848,4,7959.60,3660.32,4299.28,3,Online
"1284006",2018-07-07,2018-07-07,,1472706,62,1388,4,131.96,60.68,71.28,0,In-Store
"1284006",2018-07-07,2018-07-07,,1472706,62,1642,2,115.76,53.24,62.52,0,In-Store
"1284007",2018-07-07,2018-07-07,,1440047,51,421,4,1876.00,862.72,1013.28,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,1571,6,341.94,157.26,184.68,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,2071,1,99.99,50.98,49.01,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,139,1,499.99,229.93,270.06,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,1842,9,23868.00,7907.94,15960.06,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,392,1,382.95,195.24,187.71,0,In-Store
"1284008",2018-07-07,2018-07-07,,1386439,61,431,1,369.00,188.13,180.87,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,185,4,676.00,223.96,452.04,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,1691,3,16.17,8.25,7.92,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,597,2,278.00,141.74,136.26,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,1597,6,347.28,159.72,187.56,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,345,3,2097.00,964.32,1132.68,0,In-Store
"1284010",2018-07-07,2018-07-07,,1948852,51,422,4,3876.00,1284.20,2591.80,0,In-Store
"1284011",2018-07-07,2018-07-07,,1889903,49,1713,3,210.39,96.75,113.64,0,In-Store
"1284011",2018-07-07,2018-07-07,,1889903,49,1622,5,1095.00,362.80,732.20,0,In-Store
"1284012",2018-07-07,2018-07-07,,261498,8,1627,3,53.97,24.81,29.16,0,In-Store
"1284012",2018-07-07,2018-07-07,,261498,8,1703,6,32.34,16.50,15.84,0,In-Store
"1284013",2018-07-07,2018-07-07,,244921,8,456,1,559.00,257.06,301.94,0,In-Store
"1284014",2018-07-07,2018-07-07,,1483653,50,143,3,899.97,458.82,441.15,0,In-Store
"1284014",2018-07-07,2018-07-07,,1483653,50,2023,3,299.97,152.94,147.03,0,In-Store
"1284015",2018-07-07,2018-07-11,2018-07-11,1493826,0,2126,10,1490.00,759.60,730.40,4,Online
"1284015",2018-07-07,2018-07-11,2018-07-11,1493826,0,1496,2,576.00,264.88,311.12,4,Online
"1284016",2018-07-07,2018-07-07,,458731,19,424,7,1889.65,963.41,926.24,0,In-Store
"1284016",2018-07-07,2018-07-07,,458731,19,492,3,2037.00,674.91,1362.09,0,In-Store
"1284017",2018-07-07,2018-07-10,2018-07-10,1037661,0,1617,1,57.99,26.67,31.32,3,Online
"1284017",2018-07-07,2018-07-10,2018-07-10,1037661,0,1642,2,115.76,53.24,62.52,3,Online
"1284017",2018-07-07,2018-07-10,2018-07-10,1037661,0,483,1,99.00,50.47,48.53,3,Online
"1284018",2018-07-07,2018-07-14,2018-07-14,983816,0,2488,1,14.99,7.64,7.35,7,Online
"1284019",2018-07-07,2018-07-07,,1324451,63,1571,3,170.97,78.63,92.34,0,In-Store
"1284020",2018-07-07,2018-07-07,,1714276,54,90,3,449.97,149.07,300.90,0,In-Store
"1284020",2018-07-07,2018-07-07,,1714276,54,64,3,543.00,249.72,293.28,0,In-Store
"1284020",2018-07-07,2018-07-07,,1714276,54,1644,2,115.76,53.24,62.52,0,In-Store
"1284021",2018-07-07,2018-07-07,,1574307,49,675,3,657.00,217.68,439.32,0,In-Store
"1284021",2018-07-07,2018-07-07,,1574307,49,1629,4,39.96,20.36,19.60,0,In-Store
"1284022",2018-07-07,2018-07-07,,384911,9,1756,1,64.90,33.09,31.81,0,In-Store
"1284023",2018-07-07,2018-07-11,2018-07-11,585610,0,1614,3,779.97,258.42,521.55,4,Online
"1284023",2018-07-07,2018-07-11,2018-07-11,585610,0,1660,6,1739.94,576.48,1163.46,4,Online
"1284024",2018-07-07,2018-07-07,,1137903,37,2493,2,49.98,25.48,24.50,0,In-Store
"1284024",2018-07-07,2018-07-07,,1137903,37,50,2,399.90,183.90,216.00,0,In-Store
"1284024",2018-07-07,2018-07-07,,1137903,37,1622,1,219.00,72.56,146.44,0,In-Store
"1284024",2018-07-07,2018-07-07,,1137903,37,428,2,1938.00,642.10,1295.90,0,In-Store
"1284024",2018-07-07,2018-07-07,,1137903,37,1580,7,1533.00,507.92,1025.08,0,In-Store
"1284025",2018-07-07,2018-07-07,,1865718,59,1471,8,1832.00,842.48,989.52,0,In-Store
"1284025",2018-07-07,2018-07-07,,1865718,59,86,3,299.97,137.94,162.03,0,In-Store
"1284025",2018-07-07,2018-07-07,,1865718,59,2114,4,1030.00,525.12,504.88,0,In-Store
"1284026",2018-07-07,2018-07-14,2018-07-14,880192,0,430,8,2159.60,1101.04,1058.56,7,Online
"1284026",2018-07-07,2018-07-14,2018-07-14,880192,0,2184,3,1335.00,613.92,721.08,7,Online
"1284027",2018-07-07,2018-07-11,2018-07-11,1011043,0,122,1,279.99,128.76,151.23,4,Online
"1284027",2018-07-07,2018-07-11,2018-07-11,1011043,0,194,7,2093.00,1067.08,1025.92,4,Online
"1284027",2018-07-07,2018-07-11,2018-07-11,1011043,0,1627,4,71.96,33.08,38.88,4,Online
"1284028",2018-07-07,2018-07-07,,854554,32,109,2,265.98,122.32,143.66,0,In-Store
"1284029",2018-07-07,2018-07-12,2018-07-12,1724786,0,2517,8,26.80,13.68,13.12,5,Online
"1284030",2018-07-07,2018-07-13,2018-07-13,13045,0,1645,2,115.76,53.24,62.52,6,Online
"1284031",2018-07-07,2018-07-07,,892838,32,273,2,678.00,311.78,366.22,0,In-Store
"1284031",2018-07-07,2018-07-07,,892838,32,1202,3,2994.00,991.98,2002.02,0,In-Store
"1284031",2018-07-07,2018-07-07,,892838,32,355,5,1817.50,926.60,890.90,0,In-Store
"1285001",2018-07-08,2018-07-12,2018-07-12,1607034,0,163,2,3184.40,1055.06,2129.34,4,Online
"1286001",2018-07-09,2018-07-09,,1698033,65,1715,2,140.26,64.50,75.76,0,In-Store
"1286001",2018-07-09,2018-07-09,,1698033,65,1880,7,11193.00,5706.54,5486.46,0,In-Store
"1286001",2018-07-09,2018-07-09,,1698033,65,412,2,765.90,390.48,375.42,0,In-Store
"1286002",2018-07-09,2018-07-09,,169470,6,1469,1,200.00,91.97,108.03,0,In-Store
"1286002",2018-07-09,2018-07-09,,169470,6,445,1,559.00,257.06,301.94,0,In-Store
"1286003",2018-07-09,2018-07-09,,1060173,37,426,3,1499.70,764.58,735.12,0,In-Store
"1286003",2018-07-09,2018-07-09,,1060173,37,460,3,899.70,458.70,441.00,0,In-Store
"1286003",2018-07-09,2018-07-09,,1060173,37,93,7,471.80,240.52,231.28,0,In-Store
"1286005",2018-07-09,2018-07-14,2018-07-14,1472319,0,1683,7,34.93,17.78,17.15,5,Online
"1286005",2018-07-09,2018-07-14,2018-07-14,1472319,0,827,2,67.80,22.46,45.34,5,Online
"1286005",2018-07-09,2018-07-14,2018-07-14,1472319,0,179,2,238.00,109.44,128.56,5,Online
"1286006",2018-07-09,2018-07-09,,1535726,65,66,2,51.38,26.20,25.18,0,In-Store
"1286006",2018-07-09,2018-07-09,,1535726,65,1472,7,1673.00,769.37,903.63,0,In-Store
"1286007",2018-07-09,2018-07-09,,1899782,54,1555,3,1104.00,365.79,738.21,0,In-Store
"1286007",2018-07-09,2018-07-09,,1899782,54,1621,5,64.95,33.10,31.85,0,In-Store
"1286007",2018-07-09,2018-07-09,,1899782,54,1632,8,143.92,66.16,77.76,0,In-Store
"1286008",2018-07-09,2018-07-09,,786030,29,1681,3,20.67,9.51,11.16,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,1547,2,510.00,234.54,275.46,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,2481,3,1050.00,482.85,567.15,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,1144,4,2400.00,1103.68,1296.32,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,170,2,218.00,100.26,117.74,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,1037,1,188.50,86.68,101.82,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,48,1,149.95,76.45,73.50,0,In-Store
"1286010",2018-07-09,2018-07-09,,1906549,49,1654,3,779.97,258.42,521.55,0,In-Store
"1286011",2018-07-09,2018-07-09,,1767377,65,1592,1,17.99,8.27,9.72,0,In-Store
"1286011",2018-07-09,2018-07-09,,1767377,65,2509,6,24.36,12.42,11.94,0,In-Store
"1286011",2018-07-09,2018-07-09,,1767377,65,1487,1,267.00,122.78,144.22,0,In-Store
"1286011",2018-07-09,2018-07-09,,1767377,65,1459,1,256.00,117.73,138.27,0,In-Store
"1286012",2018-07-09,2018-07-09,,1196721,40,2104,7,1802.50,918.96,883.54,0,In-Store
"1287000",2018-07-10,2018-07-10,,29812,5,1597,1,57.88,26.62,31.26,0,In-Store
"1287000",2018-07-10,2018-07-10,,29812,5,424,1,269.95,137.63,132.32,0,In-Store
"1287001",2018-07-10,2018-07-10,,227898,10,645,1,209.00,69.25,139.75,0,In-Store
"1287002",2018-07-10,2018-07-10,,1802052,50,164,5,7961.00,2637.65,5323.35,0,In-Store
"1287003",2018-07-10,2018-07-10,,1730522,64,1782,1,43.00,21.92,21.08,0,In-Store
"1287003",2018-07-10,2018-07-10,,1730522,64,433,2,1938.00,642.10,1295.90,0,In-Store
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,176,1,126.90,58.36,68.54,3,Online
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,1950,1,129.99,66.27,63.72,3,Online
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,1708,2,140.26,64.50,75.76,3,Online
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,1635,2,45.78,15.16,30.62,3,Online
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,1312,1,205.00,94.27,110.73,3,Online
"1287004",2018-07-10,2018-07-13,2018-07-13,495181,0,448,3,809.70,412.80,396.90,3,Online
"1287005",2018-07-10,2018-07-10,,771968,30,434,1,599.00,275.46,323.54,0,In-Store
"1287005",2018-07-10,2018-07-10,,771968,30,964,2,580.00,192.16,387.84,0,In-Store
"1287006",2018-07-10,2018-07-10,,251084,9,966,3,553.50,254.52,298.98,0,In-Store
"1287006",2018-07-10,2018-07-10,,251084,9,111,7,1749.93,579.81,1170.12,0,In-Store
"1287007",2018-07-10,2018-07-13,2018-07-13,1247394,0,1787,4,172.00,87.68,84.32,3,Online
"1287008",2018-07-10,2018-07-10,,1224615,48,1584,2,19.98,10.18,9.80,0,In-Store
"1287009",2018-07-10,2018-07-10,,1039050,42,968,2,373.80,171.90,201.90,0,In-Store
"1287009",2018-07-10,2018-07-10,,1039050,42,1259,1,39.99,20.39,19.60,0,In-Store
"1287009",2018-07-10,2018-07-10,,1039050,42,1594,10,99.90,50.90,49.00,0,In-Store
"1287010",2018-07-10,2018-07-10,,1667349,63,18,3,329.85,151.68,178.17,0,In-Store
"1287010",2018-07-10,2018-07-10,,1667349,63,1532,2,560.00,257.52,302.48,0,In-Store
"1287010",2018-07-10,2018-07-10,,1667349,63,1608,3,329.97,168.24,161.73,0,In-Store
"1287010",2018-07-10,2018-07-10,,1667349,63,2418,5,369.95,170.15,199.80,0,In-Store
"1287010",2018-07-10,2018-07-10,,1667349,63,1600,1,57.88,26.62,31.26,0,In-Store
"1287012",2018-07-10,2018-07-13,2018-07-13,467182,0,1742,1,28.00,14.28,13.72,3,Online
"1287012",2018-07-10,2018-07-13,2018-07-13,467182,0,52,6,1199.70,551.70,648.00,3,Online
"1287012",2018-07-10,2018-07-13,2018-07-13,467182,0,1571,4,227.96,104.84,123.12,3,Online
"1287013",2018-07-10,2018-07-10,,388416,9,1785,2,86.00,43.84,42.16,0,In-Store
"1287013",2018-07-10,2018-07-10,,388416,9,1417,6,1608.00,739.44,868.56,0,In-Store
"1287013",2018-07-10,2018-07-10,,388416,9,1923,5,2465.00,1133.55,1331.45,0,In-Store
"1287014",2018-07-10,2018-07-10,,1010693,41,118,10,1699.90,866.70,833.20,0,In-Store
"1287014",2018-07-10,2018-07-10,,1010693,41,890,5,250.00,127.45,122.55,0,In-Store
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,1871,2,1998.00,1018.64,979.36,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,1588,6,83.34,38.34,45.00,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,1558,1,380.00,125.90,254.10,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,174,3,389.70,129.12,260.58,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,381,2,1398.00,642.88,755.12,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,707,3,273.00,139.17,133.83,5,Online
"1287015",2018-07-10,2018-07-15,2018-07-15,1149244,0,523,2,278.00,141.74,136.26,5,Online
"1287016",2018-07-10,2018-07-10,,2076833,45,1357,2,77.98,35.86,42.12,0,In-Store
"1287016",2018-07-10,2018-07-10,,2076833,45,1645,1,57.88,26.62,31.26,0,In-Store
"1287016",2018-07-10,2018-07-10,,2076833,45,1208,5,4450.00,2046.40,2403.60,0,In-Store
"1288000",2018-07-11,2018-07-11,,1694419,50,577,5,3495.00,1607.20,1887.80,0,In-Store
"1288001",2018-07-11,2018-07-11,,1470648,54,432,1,499.90,254.86,245.04,0,In-Store
"1288002",2018-07-11,2018-07-16,2018-07-16,1621290,0,1791,8,344.00,175.36,168.64,5,Online
"1288003",2018-07-11,2018-07-11,,1918342,57,1202,7,6986.00,2314.62,4671.38,0,In-Store
"1288003",2018-07-11,2018-07-11,,1918342,57,1444,2,460.00,211.54,248.46,0,In-Store
"1288003",2018-07-11,2018-07-11,,1918342,57,1616,3,170.97,78.63,92.34,0,In-Store
"1288004",2018-07-11,2018-07-18,2018-07-18,528361,0,362,2,2598.00,860.76,1737.24,7,Online
"1288005",2018-07-11,2018-07-11,,1226535,45,436,1,369.00,188.13,180.87,0,In-Store
"1288006",2018-07-11,2018-07-11,,1887933,61,1761,5,366.95,168.75,198.20,0,In-Store
"1288006",2018-07-11,2018-07-11,,1887933,61,1976,2,1798.00,826.84,971.16,0,In-Store
"1288007",2018-07-11,2018-07-11,,1252370,66,158,1,1099.99,505.85,594.14,0,In-Store
